,model,capital-common-countries,capital-world,currency,city-in-state,family,gram1-adjective-to-adverb,gram2-opposite,gram3-comparative
0,with_stops_cbow_True_window_8_size_100_noise_20_iters_10,0.12337662337662338,0.06952303961196443,0.0,0.02959059586542359,0.3880952380952381,0.011827956989247311,0.013333333333333334,0.21621621621621623
0,with_stops_cbow_False_window_8_size_100_noise_20_iters_10,0.19696969696969696,0.10913500404203719,0.0056179775280898875,0.060397243615727604,0.4261904761904762,0.025806451612903226,0.015,0.24474474474474475
0,with_stops_cbow_True_window_8_size_100_noise_20_iters_30,0.24242424242424243,0.14470493128536782,0.0,0.12930685042561815,0.45476190476190476,0.012903225806451613,0.018333333333333333,0.30105105105105107
0,with_stops_cbow_False_window_8_size_100_noise_20_iters_30,0.13852813852813853,0.0889248181083266,0.011235955056179775,0.0729631130928253,0.3761904761904762,0.02043010752688172,0.0016666666666666668,0.1981981981981982
0,with_stops_cbow_True_window_8_size_100_noise_20_iters_100,0.21645021645021645,0.12611156022635409,0.0056179775280898875,0.1378192136197811,0.4238095238095238,0.01935483870967742,0.005,0.21021021021021022
0,with_stops_cbow_False_window_8_size_100_noise_20_iters_100,0.13203463203463203,0.06628940986257073,0.011235955056179775,0.07012565869477097,0.3595238095238095,0.011827956989247311,0.0033333333333333335,0.13513513513513514
0,with_stops_cbow_True_window_8_size_300_noise_2_iters_10,0.04112554112554113,0.021827000808407437,0.0,0.016214025131738953,0.3119047619047619,0.0064516129032258064,0.008333333333333333,0.11036036036036036
0,with_stops_cbow_False_window_8_size_300_noise_2_iters_10,0.0670995670995671,0.04042037186742118,0.0,0.032833400891771385,0.3904761904761905,0.021505376344086023,0.013333333333333334,0.2605105105105105
0,with_stops_cbow_True_window_8_size_300_noise_2_iters_30,0.09956709956709957,0.060630557801131774,0.0,0.04904742602351034,0.4642857142857143,0.02043010752688172,0.02666666666666667,0.37462462462462465
0,with_stops_cbow_False_window_8_size_300_noise_2_iters_30,0.09740259740259741,0.05335489086499596,0.0,0.020267531414673693,0.37142857142857144,0.008602150537634409,0.0016666666666666668,0.14414414414414414
